"","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","CODINFOR","P300A","P301A","P207","P507","P513T","P524A1","P401H1","P401H2","P401H3","P401H4","P401H5","P401H6"
"3795","156225011140103611",15622,50,11,1,40103,6,1,1,4,8,2,3,61,700,2,2,2,2,2,2
"3796","156225511140103611",15622,55,11,1,40103,6,1,1,4,6,1,4,60,400,2,2,2,2,2,2
"3797","156412611140104612",15641,26,11,1,40104,6,1,2,1,8,1,4,84,2200,2,2,2,2,2,2
"3798","156418811440104614",15641,88,11,4,40104,6,1,4,4,6,2,4,12,60,2,2,2,2,2,2
"3799","1564110311140104611",15641,103,11,1,40104,6,1,1,1,5,2,4,24,480,2,2,2,2,2,2
"3800","156456211140109611",15645,62,11,1,40109,6,1,1,1,6,1,4,48,1100,2,2,2,2,2,2
"3801","156456211240109612",15645,62,11,2,40109,6,1,2,1,5,2,4,28,100,2,2,2,2,2,2
"3802","15652611140107612",15652,6,11,1,40107,6,1,2,4,6,1,3,48,2800,2,1,2,2,2,2
"3803","15652611340107613",15652,6,11,3,40107,6,1,3,4,8,1,4,8,40,2,2,2,2,2,2
"3804","156525712240107612",15652,57,12,2,40107,6,1,2,4,8,1,4,24,450,2,2,2,2,2,2
"3805","156525712440107614",15652,57,12,4,40107,6,1,4,4,10,2,3,25,900,2,2,2,2,2,2
"3806","156525722140107611",15652,57,22,1,40107,6,1,1,4,8,2,3,9,350,2,2,2,2,2,2
"3807","156529111140107611",15652,91,11,1,40107,6,1,1,4,5,2,4,24,420,2,2,2,2,2,2
"3808","156529111340107613",15652,91,11,3,40107,6,1,3,4,9,2,6,32,800,2,2,2,2,2,2
"3809","1565210811240107612",15652,108,11,2,40107,6,1,2,4,10,2,3,12,500,2,2,2,2,2,2
"3810","1565210811440107614",15652,108,11,4,40107,6,1,4,4,8,2,3,60,700,2,2,2,2,2,2
"3811","156612111340307353",15661,21,11,3,40307,3,5,3,4,10,2,3,40,1700,2,2,2,2,2,2
"3812","156614311240307352",15661,43,11,2,40307,3,5,2,2,6,2,4,0,930,2,2,2,2,2,2
"3813","156615211140307351",15661,52,11,1,40307,3,5,1,4,8,1,3,48,2600,2,2,2,2,2,2
"3814","156715311240520342",15671,53,11,2,40520,3,4,2,4,7,2,4,28,600,2,2,2,2,2,2
"3815","156718111240520342",15671,81,11,2,40520,3,4,2,4,6,2,3,60,800,2,2,2,2,2,2
"3816","1567112311340520343",15671,123,11,3,40520,3,4,3,4,8,1,3,44,930,2,2,2,2,2,2
"3817","1567112311440520344",15671,123,11,4,40520,3,4,4,4,7,2,3,11,600,2,2,2,2,2,2
"3818","1567112311540520345",15671,123,11,5,40520,3,4,5,4,6,1,3,96,3100,2,2,2,2,2,2
"3819","156811311140108342",15681,13,11,1,40108,3,4,2,4,5,1,4,24,210,2,2,2,2,2,2
"3820","156814311140108341",15681,43,11,1,40108,3,4,1,4,6,2,4,42,300,2,2,2,2,2,2
"3821","156814311240108342",15681,43,11,2,40108,3,4,2,4,8,1,4,40,1020,2,2,2,2,2,2
"3822","156817011140108341",15681,70,11,1,40108,3,4,1,1,3,1,4,84,950,2,2,2,2,2,2
"3823","156817011240108342",15681,70,11,2,40108,3,4,2,1,3,2,4,16,120,2,2,2,2,2,2
"3824","156817011340108343",15681,70,11,3,40108,3,4,3,4,6,2,3,84,500,2,2,2,2,2,2
"3825","156819811240108341",15681,98,11,2,40108,3,4,1,4,6,1,4,84,1000,2,2,2,2,2,2
"3826","156819811340108343",15681,98,11,3,40108,3,4,3,4,7,1,4,48,810,2,2,2,2,2,2
"3827","1568112911140108342",15681,129,11,1,40108,3,4,2,4,6,1,4,48,600,2,2,2,2,2,2
"3828","1568112911240108342",15681,129,11,2,40108,3,4,2,4,5,2,4,48,360,2,2,2,2,2,2
"3829","15714411340128643",15714,4,11,3,40128,6,4,3,4,9,1,4,60,1200,2,2,2,2,2,2
"3830","15714811140128641",15714,8,11,1,40128,6,4,1,4,6,1,4,48,2100,2,2,2,2,2,2
"3831","15714811240128642",15714,8,11,2,40128,6,4,2,4,6,2,4,50,930,2,2,2,2,2,2
"3832","157141711140128641",15714,17,11,1,40128,6,4,1,4,6,2,4,24,25,2,2,2,2,2,2
"3833","157142911140128641",15714,29,11,1,40128,6,4,1,4,5,2,4,30,65,2,2,2,2,2,2
"3834","157551211240401372",15755,12,11,2,40401,3,7,2,4,8,2,3,56,2400,2,2,2,2,2,2
"3835","157556311240401371",15755,63,11,2,40401,3,7,1,4,3,1,4,32,240,2,2,2,2,2,2
"3836","157723511140119681",15772,35,11,1,40119,6,8,1,1,4,1,4,45,2000,2,2,2,2,2,2
"3837","157772111340809661",15777,21,11,3,40809,6,6,1,1,8,1,4,40,900,2,2,2,2,2,2
"3838","157774211240809662",15777,42,11,2,40809,6,6,2,1,7,2,6,98,480,2,2,2,2,2,2
"3839","157776911140809662",15777,69,11,1,40809,6,6,2,4,6,1,4,60,420,2,2,2,2,2,2
"3840","15782111150104521",15782,1,11,1,50104,5,2,1,1,6,1,4,58,1050,2,2,2,2,2,2
"3841","15782111450104524",15782,1,11,4,50104,5,2,4,1,5,1,4,20,80,2,2,2,2,2,2
"3842","15782811150104521",15782,8,11,1,50104,5,2,1,1,8,2,3,40,950,2,2,2,2,2,2
"3843","157826111250104522",15782,61,11,2,50104,5,2,2,1,3,1,4,42,240,2,2,2,2,2,2
"3844","158111511150110521",15811,15,11,1,50110,5,2,1,1,6,1,4,24,500,2,2,2,2,2,2
"3845","158115311150110521",15811,53,11,1,50110,5,2,1,1,9,2,3,36,90,2,2,2,2,2,2
"3846","158119011150110521",15811,90,11,1,50110,5,2,1,1,10,1,3,36,2600,2,2,2,2,2,2
"3847","158119011250110522",15811,90,11,2,50110,5,2,2,4,8,2,3,40,2500,2,2,2,2,2,2
"3848","1581111011250110522",15811,110,11,2,50110,5,2,2,4,11,2,3,60,3200,2,2,2,2,2,2
"3849","1581112811150110522",15811,128,11,1,50110,5,2,2,1,10,2,3,0,1520,2,2,2,2,2,2
"3850","1581116611150110521",15811,166,11,1,50110,5,2,1,4,6,1,3,60,1300,2,2,2,2,2,2
"3851","1581118411250110522",15811,184,11,2,50110,5,2,2,1,4,1,4,46,200,2,2,2,2,2,2
"3852","1581313211250101522",15813,132,11,2,50101,5,2,2,1,6,1,4,40,800,2,2,2,2,2,2
"3853","1581313211350101523",15813,132,11,3,50101,5,2,3,4,6,1,4,12,350,2,2,2,2,2,2
"3854","1581315111150101521",15813,151,11,1,50101,5,2,1,1,9,1,3,48,1500,2,2,2,2,2,2
"3855","158494911250301552",15849,49,11,2,50301,5,5,2,1,3,2,4,28,400,2,2,2,2,2,2
"3856","1584915511150301551",15849,155,11,1,50301,5,5,1,1,8,2,3,48,2400,2,2,2,2,2,2
"3857","15851111150508551",15851,1,11,1,50508,5,5,1,1,1,1,4,14,60,2,2,2,2,2,2
"3858","158512811150508551",15851,28,11,1,50508,5,5,1,1,4,1,4,42,500,2,2,2,2,2,2
"3859","158512811250508552",15851,28,11,2,50508,5,5,2,1,1,2,4,42,500,2,2,2,2,2,2
"3860","158512811350508553",15851,28,11,3,50508,5,5,3,1,5,2,4,41,200,2,2,2,2,2,2
"3861","158514111250508552",15851,41,11,2,50508,5,5,2,1,6,1,4,14,60,2,2,2,2,2,2
"3862","1585911911150503751",15859,119,11,1,50503,7,5,1,1,6,1,4,24,105,2,2,2,2,2,2
"3863","15866511351001561",15866,5,11,3,51001,5,6,1,1,7,1,4,32,650,2,2,2,2,2,2
"3864","158661211151001561",15866,12,11,1,51001,5,6,1,1,8,2,3,36,1100,2,2,2,2,2,2
"3865","158662311151001561",15866,23,11,1,51001,5,6,1,1,9,2,3,35,1650,2,2,2,2,2,2
"3866","1587213511151106561",15872,135,11,1,51106,5,6,1,1,8,1,3,30,2400,2,2,2,2,2,2
"3867","1587213511251106562",15872,135,11,2,51106,5,6,2,4,8,2,3,30,2000,2,2,2,2,2,2
"3868","1587213611151106561",15872,136,11,1,51106,5,6,1,1,8,1,3,35,2500,2,2,2,2,2,2
"3869","15892711150610581",15892,7,11,1,50610,5,8,1,4,6,1,4,36,450,2,2,2,2,2,2
"3870","158927511150610581",15892,75,11,1,50610,5,8,1,4,3,1,4,24,150,2,2,2,2,2,2
"3871","158927611150610581",15892,76,11,1,50610,5,8,1,4,8,1,4,51,1000,2,2,2,2,2,2
"3872","15953211260101421",15953,2,11,2,60101,4,2,1,4,3,1,4,31,100,2,2,2,2,2,2
"3873","159535211160101421",15953,52,11,1,60101,4,2,1,4,4,1,4,48,200,2,2,2,2,2,2
"3874","159538611160101421",15953,86,11,1,60101,4,2,1,4,6,2,3,24,300,2,2,2,2,2,2
"3875","1595310311360101423",15953,103,11,3,60101,4,2,3,4,6,2,4,48,950,2,2,2,2,2,2
"3876","159761211160101421",15976,12,11,1,60101,4,2,1,4,10,2,3,25,2300,2,2,2,2,2,2
"3877","159763911160101421",15976,39,11,1,60101,4,2,1,4,10,1,3,45,4500,2,2,2,2,2,2
"3878","159765811160101421",15976,58,11,1,60101,4,2,1,4,10,2,3,48,4000,2,2,2,2,2,2
"3879","159766711260101422",15976,67,11,2,60101,4,2,2,4,11,2,3,40,5500,2,2,2,2,2,2
"3880","16004311160201451",16004,3,11,1,60201,4,5,1,4,5,1,4,54,1000,2,2,2,2,2,2
"3881","160042511160201451",16004,25,11,1,60201,4,5,1,4,5,1,4,60,1000,2,2,2,2,2,2
"3882","160043811160201451",16004,38,11,1,60201,4,5,1,4,10,2,3,30,2000,2,2,2,2,2,2
"3883","160045311160201451",16004,53,11,1,60201,4,5,1,4,4,1,4,54,930,2,2,2,2,2,2
"3884","160048811160201451",16004,88,11,1,60201,4,5,1,4,10,1,3,48,2000,2,2,2,2,2,2
"3885","160048811260201452",16004,88,11,2,60201,4,5,2,4,8,2,3,30,2759,2,2,2,2,2,2
"3886","1600410111160201451",16004,101,11,1,60201,4,5,1,4,7,1,4,63,280,2,2,2,2,2,2
"3887","160344211160801731",16034,42,11,1,60801,7,3,1,4,4,1,4,24,90,2,2,2,2,2,2
"3888","160344211260801732",16034,42,11,2,60801,7,3,2,4,4,2,6,72,1050,2,2,2,2,2,2
"3889","160345711160801731",16034,57,11,1,60801,7,3,1,4,6,2,3,10,500,2,2,2,2,2,2
"3890","160347211160801731",16034,72,11,1,60801,7,3,1,4,8,2,3,0,1300,2,2,2,2,2,2
"3891","160347211260801732",16034,72,11,2,60801,7,3,2,4,9,2,3,43,800,2,2,2,2,2,2
"3892","160348611460801734",16034,86,11,4,60801,7,3,4,4,7,2,3,72,1700,2,2,2,2,2,2
"3893","1603410111160801731",16034,101,11,1,60801,7,3,1,4,8,2,3,70,600,2,2,2,2,2,2
"3894","1603411611160801731",16034,116,11,1,60801,7,3,1,4,6,1,3,48,1050,2,2,2,2,2,2
"3895","160364311160614751",16036,43,11,1,60614,7,5,1,4,3,2,4,34,20,2,2,2,2,2,2
"3896","160364311260614752",16036,43,11,2,60614,7,5,2,4,6,2,3,16,700,2,2,2,2,2,2
"3897","160366311260614752",16036,63,11,2,60614,7,5,2,4,3,2,6,59,200,2,2,2,2,2,2
"3898","16044211161110181",16044,2,11,1,61110,1,8,1,4,4,1,4,27,150,2,2,2,2,2,2
"3899","16044411461110184",16044,4,11,4,61110,1,8,4,4,8,1,3,30,2988,2,2,2,2,2,2
"3900","160448211361110183",16044,82,11,3,61110,1,8,3,4,6,1,4,42,500,2,2,2,2,2,2
"3901","160448311161110181",16044,83,11,1,61110,1,8,1,4,3,2,4,24,100,2,2,2,2,2,2
"3902","160448311261110182",16044,83,11,2,61110,1,8,2,4,4,1,4,12,80,2,2,2,2,2,2
"3903","160448311461110184",16044,83,11,4,61110,1,8,4,4,5,1,4,24,100,2,2,2,2,2,2
"3904","160448411161110181",16044,84,11,1,61110,1,8,1,4,3,1,4,24,75,2,2,2,2,2,2
"3905","1606515811160107471",16065,158,11,1,60107,4,7,1,4,4,1,4,54,240,2,2,2,2,2,2
"3906","1606515811260107472",16065,158,11,2,60107,4,7,2,4,4,2,4,28,300,2,2,2,2,2,2
"3907","1606516011160107471",16065,160,11,1,60107,4,7,1,4,4,1,4,48,240,2,2,2,2,2,2
"3908","1606516011260107472",16065,160,11,2,60107,4,7,2,4,6,2,3,10,460,2,2,2,2,2,2
"3909","1606535811160107471",16065,358,11,1,60107,4,7,1,4,4,1,4,44,210,2,2,2,2,2,2
"3910","1606535911260107472",16065,359,11,2,60107,4,7,2,4,5,1,4,40,225,2,2,2,2,2,2
"3911","1606536011260107472",16065,360,11,2,60107,4,7,2,4,5,1,4,48,35,2,2,2,2,2,2
"3912","1606536011360107473",16065,360,11,3,60107,4,7,3,4,5,1,3,66,350,2,2,2,2,2,2
"3913","1606919811260408472",16069,198,11,2,60408,4,7,2,4,4,1,4,16,50,2,2,2,2,2,2
"3914","1606938511360408473",16069,385,11,3,60408,4,7,3,4,6,1,4,16,100,2,2,2,2,2,2
"3915","1606938711160408472",16069,387,11,1,60408,4,7,2,4,3,1,4,48,180,2,2,2,2,2,2
"3916","1606938811360408473",16069,388,11,3,60408,4,7,3,4,6,1,4,24,240,2,2,2,2,2,2
"3917","1606939111260408471",16069,391,11,2,60408,4,7,1,4,6,1,4,24,90,2,2,2,2,2,2
"3918","1607124411460504474",16071,244,11,4,60504,4,7,4,4,6,1,4,16,60,2,2,2,2,2,2
"3919","160731911360201473",16073,19,11,3,60201,4,7,3,4,4,2,4,8,25,2,2,2,2,2,2
"3920","160732011460201474",16073,20,11,4,60201,4,7,4,4,5,1,4,24,90,2,2,2,2,2,2
"3921","1613537711160904771",16135,377,11,1,60904,7,7,1,4,3,2,4,24,75,2,2,2,2,2,2
"3922","1613537711260904772",16135,377,11,2,60904,7,7,2,4,5,1,4,8,25,2,2,2,2,2,2
"3923","1613537811160904771",16135,378,11,1,60904,7,7,1,4,4,1,4,48,150,2,2,2,2,2,2
"3924","1613538011160904771",16135,380,11,1,60904,7,7,1,4,4,2,4,32,100,2,2,2,2,2,2
"3925","161664711170104811",16166,47,11,1,70104,8,1,1,4,11,1,3,30,3500,2,2,2,2,2,2
"3926","161666211370104813",16166,62,11,3,70104,8,1,3,4,9,1,3,12,700,2,2,2,2,2,2
"3927","1616610511170104811",16166,105,11,1,70104,8,1,1,4,10,2,3,36,1800,2,2,2,2,2,2
"3928","161822611170102811",16182,26,11,1,70102,8,1,1,4,11,1,3,24,7135,2,2,2,2,2,2
"3929","1618210111170102811",16182,101,11,1,70102,8,1,1,4,8,2,3,44,3800,2,2,2,2,2,2
"3930","1618213911170102811",16182,139,11,1,70102,8,1,1,4,8,1,3,48,2200,2,2,2,2,2,2
"3931","1618213911370102813",16182,139,11,3,70102,8,1,3,4,8,2,3,34,800,2,2,2,2,2,2
"3932","161953311170104811",16195,33,11,1,70104,8,1,1,4,10,2,3,0,6966,2,2,2,2,2,2
"3933","161953311470104811",16195,33,11,4,70104,8,1,1,4,10,2,3,24,1500,2,2,2,2,2,2
"3934","161958311270104811",16195,83,11,2,70104,8,1,1,4,6,1,3,0,400,2,2,2,2,2,2
"3935","161971311170101811",16197,13,11,1,70101,8,1,1,4,6,1,3,18,1300,2,2,2,2,2,2
"3936","161972611270101812",16197,26,11,2,70101,8,1,2,1,10,2,3,40,4500,2,2,2,2,2,2
"3937","161978011270101812",16197,80,11,2,70101,8,1,2,4,9,1,3,48,930,2,2,2,2,2,2
"3938","16205611170106811",16205,6,11,1,70106,8,1,1,4,3,1,4,60,450,2,2,2,2,2,2
"3939","16205611570106815",16205,6,11,5,70106,8,1,5,4,5,2,6,70,900,2,2,2,2,2,2
"3940","162052811170106811",16205,28,11,1,70106,8,1,1,4,6,1,4,48,1700,2,2,2,2,2,2
"3941","162055111170106811",16205,51,11,1,70106,8,1,1,4,6,1,4,6,30,2,2,2,2,2,2
"3942","162953811270101811",16295,38,11,2,70101,8,1,1,6,6,2,3,68,1200,2,2,2,2,2,2
"3943","1629510211370101813",16295,102,11,3,70101,8,1,3,4,6,1,4,0,500,2,2,2,2,2,2
"3944","1629512311370101811",16295,123,11,3,70101,8,1,1,4,9,2,3,48,1000,2,2,2,2,2,2
"3945","1629514511270101812",16295,145,11,2,70101,8,1,2,4,8,2,3,4,60,2,2,2,2,2,2
"3946","1629514511370101813",16295,145,11,3,70101,8,1,3,4,8,2,3,48,1200,2,2,2,2,2,2
"3947","1629514511470101812",16295,145,11,4,70101,8,1,2,4,10,1,3,40,2000,2,2,2,2,2,2
"3948","1629518711170101811",16295,187,11,1,70101,8,1,1,4,8,2,3,5,930,2,2,2,2,2,2
"3949","1629520811170101811",16295,208,11,1,70101,8,1,1,4,10,1,3,0,1000,2,2,2,2,2,2
"3950","163167611370101812",16316,76,11,3,70101,8,1,2,4,6,1,4,48,240,2,2,2,2,2,2
"3951","1631613511170101812",16316,135,11,1,70101,8,1,2,4,5,1,4,32,574,2,2,2,2,2,2
"3952","163285611170107812",16328,56,11,1,70107,8,1,2,4,6,1,3,60,1100,2,2,2,2,2,2
"3953","163285611270107812",16328,56,11,2,70107,8,1,2,4,6,2,4,48,240,2,2,2,2,2,2
"3954","163287511370107813",16328,75,11,3,70107,8,1,3,4,8,1,4,43,2000,2,2,2,2,2,2
"3955","1632811611170107811",16328,116,11,1,70107,8,1,1,1,3,1,4,19,50,2,2,2,2,2,2
"3956","1632815611170107811",16328,156,11,1,70107,8,1,1,1,6,1,4,48,1000,2,2,2,2,2,2
"3957","1632815611270107812",16328,156,11,2,70107,8,1,2,1,5,2,3,66,200,2,2,2,2,2,2
"3958","1632815611370107813",16328,156,11,3,70107,8,1,3,4,9,2,3,24,4300,2,2,2,2,2,2
"3959","1632815611570107815",16328,156,11,5,70107,8,1,5,4,7,1,4,45,1516,2,2,2,2,2,2
"3960","1632817711370107813",16328,177,11,3,70107,8,1,3,4,6,1,4,48,1000,2,2,2,2,2,2
"3961","1632817711570107816",16328,177,11,5,70107,8,1,6,4,6,1,4,48,930,2,2,2,2,2,2
"3962","16331411270106812",16331,4,11,2,70106,8,1,2,4,6,1,4,23,25,2,2,2,2,2,2
"3963","163312912270106812",16331,29,12,2,70106,8,1,2,4,6,1,3,48,480,2,2,2,2,2,2
"3964","163317911170106811",16331,79,11,1,70106,8,1,1,4,6,1,4,18,150,2,2,2,2,2,2
"3965","163317911270106812",16331,79,11,2,70106,8,1,2,4,6,2,4,48,930,2,2,2,2,2,2
"3966","163319211370106813",16331,92,11,3,70106,8,1,3,4,5,1,4,60,60,2,2,2,2,2,2
"3967","163451911280106622",16345,19,11,2,80106,6,2,2,4,6,1,3,48,6000,2,2,2,2,2,2
"3968","163455611280106621",16345,56,11,2,80106,6,2,1,1,5,1,4,34,600,2,2,2,2,2,2
"3969","163455611380106623",16345,56,11,3,80106,6,2,3,4,10,2,3,45,1200,2,2,2,2,2,2
"3970","1634512811180106622",16345,128,11,1,80106,6,2,2,4,8,1,3,46,3000,2,2,2,2,2,2
"3971","16372211280105622",16372,2,11,2,80105,6,2,2,1,4,2,4,54,25,2,2,2,1,2,2
"3972","16372211480105624",16372,2,11,4,80105,6,2,4,4,6,2,6,18,100,2,2,2,2,2,2
"3973","16372811280105622",16372,8,11,2,80105,6,2,2,1,4,1,4,60,240,2,2,2,2,2,2
"3974","16372811580105625",16372,8,11,5,80105,6,2,5,4,8,2,3,40,1379,2,2,2,2,2,2
"3975","163721411180105621",16372,14,11,1,80105,6,2,1,4,9,1,3,36,3300,2,2,2,2,2,2
"3976","163871111180601641",16387,11,11,1,80601,6,4,1,1,8,2,3,30,2300,2,2,2,2,2,2
"3977","163871111280601642",16387,11,11,2,80601,6,4,2,1,8,1,3,30,2200,2,2,2,2,2,2
"3978","163873711180601641",16387,37,11,1,80601,6,4,1,4,8,2,3,30,2300,2,1,2,2,2,2
"3979","16388411180305651",16388,4,11,1,80305,6,5,1,4,7,1,4,44,2200,2,1,2,2,2,2
"3980","163883411180305651",16388,34,11,1,80305,6,5,1,1,6,1,4,47,1039,2,2,2,2,2,2
"3981","163884211380305653",16388,42,11,3,80305,6,5,3,4,8,1,4,40,930,2,2,2,2,2,2
"3982","163885011280305652",16388,50,11,2,80305,6,5,2,1,3,2,4,8,20,2,2,2,2,2,2
"3983","16389311180601641",16389,3,11,1,80601,6,4,1,1,6,1,4,30,400,2,2,2,2,2,2
"3984","163895011280601642",16389,50,11,2,80601,6,4,2,4,10,1,3,70,5605,2,2,2,2,2,2
"3985","164286611380403653",16428,66,11,3,80403,6,5,3,1,7,1,4,27,60,2,2,2,2,2,2
"3986","164353511280907752",16435,35,11,2,80907,7,5,2,1,1,2,4,16,250,2,2,2,1,2,2
"3987","164353511380907753",16435,35,11,3,80907,7,5,3,1,6,1,4,24,120,2,2,2,2,2,2
"3988","164356611180907751",16435,66,11,1,80907,7,5,1,1,3,1,4,52,180,2,2,2,2,2,2
"3989","164356611380907753",16435,66,11,3,80907,7,5,3,1,5,1,4,50,250,2,2,2,2,2,2
"3990","164356611480907754",16435,66,11,4,80907,7,5,4,4,5,2,4,21,300,2,2,2,2,2,2
"3991","1643511211180907751",16435,112,11,1,80907,7,5,1,1,6,1,4,47,790,2,2,2,2,2,2
"3992","1643511211280907752",16435,112,11,2,80907,7,5,2,1,4,2,4,32,430,2,2,2,2,2,2
"3993","165007911281104662",16500,79,11,2,81104,6,6,2,1,10,1,3,40,2600,2,2,2,2,2,2
"3994","165078611280902772",16507,86,11,2,80902,7,7,2,4,6,1,4,44,1200,2,2,2,2,2,2
"3995","1650718511280902772",16507,185,11,2,80902,7,7,2,1,3,2,4,39,170,2,2,2,2,2,2
"3996","1650718511380902773",16507,185,11,3,80902,7,7,3,4,5,1,3,34,400,2,2,2,2,2,2
"3997","1650718711280902772",16507,187,11,2,80902,7,7,2,4,5,2,4,9,25,2,2,2,2,2,2
"3998","1650913911180902781",16509,139,11,1,80902,7,8,1,4,4,1,4,24,90,2,2,2,2,2,2
"3999","1650913911280902782",16509,139,11,2,80902,7,8,2,1,6,2,4,24,60,2,2,2,2,2,2
"4000","16520611180912761",16520,6,11,1,80912,7,6,1,1,8,1,3,48,2758,2,2,2,2,2,2
"4001","165201811180912761",16520,18,11,1,80912,7,6,1,4,6,1,4,46,1500,2,2,2,2,2,2
"4002","165204311180912761",16520,43,11,1,80912,7,6,1,1,3,1,4,24,150,2,2,2,2,2,2
"4003","165204311280912762",16520,43,11,2,80912,7,6,2,1,4,2,4,16,90,2,2,2,2,2,2
"4004","165206711180912761",16520,67,11,1,80912,7,6,1,1,3,1,4,48,200,2,2,2,2,2,2
"4005","165209211480912764",16520,92,11,4,80912,7,6,4,1,6,2,4,31,550,2,2,2,2,2,2
"4006","165209211580912765",16520,92,11,5,80912,7,6,5,1,5,2,4,24,500,2,2,2,2,2,2
"4007","1652012911380912763",16520,129,11,3,80912,7,6,3,4,6,1,4,48,300,2,2,2,2,2,2
"4008","1652012911480912764",16520,129,11,4,80912,7,6,4,4,5,1,4,24,50,2,2,2,2,2,2
"4009","16522111290101542",16522,1,11,2,90101,5,4,2,4,8,1,4,40,225,2,2,2,2,2,2
"4010","165224511290101543",16522,45,11,2,90101,5,4,3,1,8,2,3,32,2200,2,2,2,2,2,2
"4011","165225911190101541",16522,59,11,1,90101,5,4,1,1,10,2,3,40,1500,2,2,2,2,2,2
"4012","165227111190101541",16522,71,11,1,90101,5,4,1,1,8,1,3,0,1800,2,2,2,2,2,2
"4013","165227111290101542",16522,71,11,2,90101,5,4,2,1,8,2,3,0,3400,2,2,2,2,2,2
"4014","165228311290101542",16522,83,11,2,90101,5,4,2,4,10,2,3,40,1500,2,2,2,2,2,2
"4015","165601811190103551",16560,18,11,1,90103,5,5,1,1,8,1,3,30,2300,2,2,2,2,2,2
"4016","165601811390103553",16560,18,11,3,90103,5,5,3,4,9,2,4,40,950,2,2,2,2,2,2
"4017","165607111290103552",16560,71,11,2,90103,5,5,2,1,8,1,4,40,930,2,2,2,2,2,2
"4018","165608511290103552",16560,85,11,2,90103,5,5,2,1,8,2,3,30,2000,2,2,2,2,2,2
"4019","1656010011290103552",16560,100,11,2,90103,5,5,2,4,9,1,4,40,950,2,2,2,2,2,2
"4020","1656010011390103553",16560,100,11,3,90103,5,5,3,4,9,2,4,40,950,2,2,2,2,2,2
"4021","165659011390206571",16565,90,11,3,90206,5,7,1,1,5,1,4,48,150,2,2,2,2,2,2
"4022","165659211490206571",16565,92,11,4,90206,5,7,1,1,5,1,4,48,150,2,2,2,2,2,2
"4023","1656522511190206571",16565,225,11,1,90206,5,7,1,1,6,1,4,48,240,2,2,2,2,2,2
"4024","1656522811190206571",16565,228,11,1,90206,5,7,1,1,5,1,4,50,240,2,2,2,2,2,2
"4025","1658354111290117572",16583,541,11,2,90117,5,7,2,1,3,2,4,40,210,2,2,2,2,2,2
"4026","16648311190719561",16648,3,11,1,90719,5,6,1,1,1,2,4,48,900,2,2,2,2,2,2
"4027","16648311290719561",16648,3,11,2,90719,5,6,1,1,5,1,3,60,300,2,2,2,2,2,2
"4028","166481311290719562",16648,13,11,2,90719,5,6,2,1,7,2,3,40,930,2,2,2,2,2,2
"4029","166485711190719561",16648,57,11,1,90719,5,6,1,1,3,1,4,32,120,2,2,2,2,2,2
"4030","1665417111290312572",16654,171,11,2,90312,5,7,2,1,4,2,4,32,120,2,2,2,2,2,2
"4031","1665417111390312573",16654,171,11,3,90312,5,7,3,4,5,1,4,32,120,2,2,2,2,2,2
"4032","1665417311390312573",16654,173,11,3,90312,5,7,3,4,6,1,4,32,120,2,2,2,2,2,2
"4033","1665417311490312574",16654,173,11,4,90312,5,7,4,4,5,1,4,32,120,2,2,2,2,2,2
"4034","1665417611390312573",16654,176,11,3,90312,5,7,3,4,9,1,4,48,180,2,2,2,2,2,2
"4035","1665417611490312574",16654,176,11,4,90312,5,7,4,4,6,1,4,24,180,2,2,2,2,2,2
"4036","1665417611690312576",16654,176,11,6,90312,5,7,6,4,5,1,4,40,150,2,2,2,2,2,2
"4037","16664111290204582",16664,1,11,2,90204,5,8,2,1,3,2,4,24,60,2,2,2,2,2,2
"4038","166641711190204581",16664,17,11,1,90204,5,8,1,4,6,1,4,48,210,2,2,2,2,2,2
"4039","166642011290204582",16664,20,11,2,90204,5,8,2,1,4,2,4,40,100,2,2,2,2,2,2
"4040","166642011390204583",16664,20,11,3,90204,5,8,3,1,5,1,4,48,150,2,2,2,2,2,2
"4041","166708113100102723",16670,8,11,3,100102,7,2,3,4,10,2,3,30,2300,2,2,2,2,2,2
"4042","1667035111100102721",16670,35,11,1,100102,7,2,1,4,10,2,3,45,1600,2,2,2,2,2,2
"4043","1667075111100102721",16670,75,11,1,100102,7,2,1,4,10,1,3,30,2500,2,2,2,2,2,2
"4044","1667088111100102721",16670,88,11,1,100102,7,2,1,4,6,1,4,48,2478,2,2,2,2,2,2
"4045","1667088112100102722",16670,88,11,2,100102,7,2,2,4,7,2,3,50,1023,2,2,2,2,2,2
"4046","1667088113100102723",16670,88,11,3,100102,7,2,3,4,7,2,3,49,800,2,2,2,2,2,2
"4047","16670128111100102721",16670,128,11,1,100102,7,2,1,4,11,2,3,30,2400,2,2,2,2,2,2
"4048","16670128112100102722",16670,128,11,2,100102,7,2,2,4,6,2,6,5,20,2,2,2,2,2,2
"4049","167034111100101721",16703,4,11,1,100101,7,2,1,4,9,1,3,49,5000,2,2,2,2,2,2
"4050","1670336111100101721",16703,36,11,1,100101,7,2,1,4,10,1,3,26,1000,2,2,2,2,2,2
"4051","16703113111100101721",16703,113,11,1,100101,7,2,1,4,9,2,3,56,1650,2,2,2,2,2,2
"4052","16703129112100101722",16703,129,11,2,100101,7,2,2,4,6,1,3,54,150,2,2,2,2,2,2
